Wall time,Step,Value
1741034068.8003166,18,16.39480209350586
1741034170.798934,47,3.9882731437683105
1741034220.6710155,62,5.037426948547363
1741034224.193582,63,3.709486961364746
1741034313.7120357,89,4.854331016540527
1741034363.8845687,103,3.6553432941436768
1741034378.2473493,107,3.796203136444092
1741034453.8396647,128,2.788116216659546
1741034583.487747,164,3.701672077178955
1741034612.8508477,172,3.0661673545837402
1741034682.6887472,191,4.652834892272949
1741034726.992128,203,17.838397979736328
1741034876.093259,244,7.303931713104248
1741034930.3624592,259,5.551132678985596
1741035014.7011416,282,3.5768415927886963
1741035153.1532533,319,7.148180961608887
1741035332.4459515,366,4.069054126739502
1741035412.5101347,386,9.121891021728516
1741035476.8275425,402,4.610255241394043
1741035530.5551848,415,7.454334735870361
1741035619.7545984,437,2.65004301071167
1741035734.3482423,465,9.317729949951172
1741035776.5382402,475,6.447042942047119
1741035801.744177,481,9.325937271118164
1741035923.8453894,510,6.94547176361084
1741036019.3264272,533,9.702691078186035
1741036040.845945,538,12.610967636108398
1741036049.488955,540,7.7415666580200195
1741036117.0367858,556,22.142391204833984
1741036142.3782637,562,6.431182861328125
1741036279.6664622,596,8.262887954711914
1741036454.0536,637,4.648686408996582
1741036479.6832993,643,3.1742701530456543
1741036483.9227421,644,16.006147384643555
1741036541.7541988,658,4.255619525909424
1741036614.4509838,675,7.593898773193359
1741036995.0599034,764,21.321624755859375
1741037043.0563302,775,10.218461990356445
1741037163.90374,804,17.09830665588379
1741037388.6926084,857,19.523284912109375
1741037427.9440324,866,6.169470310211182
1741037505.847237,886,5.953474998474121
1741037747.7129014,942,9.788007736206055
1741037995.7127001,999,8.73318862915039
1741038060.357616,1015,8.071191787719727
1741038105.694033,1026,5.561138153076172
1741038153.3988898,1037,5.3094048500061035
1741038237.9767754,1056,7.226175308227539
1741038303.4802809,1071,6.949410915374756
1741038476.0928936,1111,10.467215538024902
1741038533.7673678,1125,12.533304214477539
1741038565.6582935,1132,22.62795639038086
1741038652.3319006,1152,21.893070220947266
1741038704.7014186,1164,11.858664512634277
1741038748.8146682,1174,18.56605339050293
1741038757.5938826,1176,8.525146484375
1741038784.7263348,1184,5.359744548797607
1741038928.5472038,1218,9.409001350402832
1741039080.7851164,1252,17.342479705810547
1741039089.7148905,1254,26.422853469848633
1741039106.4276807,1257,12.076950073242188
1741039146.8941772,1267,0.644519031047821
1741039164.3487737,1271,13.045482635498047
1741039397.0023456,1325,17.32140350341797
1741039484.9891098,1345,28.151939392089844
1741039621.000777,1376,7.572882652282715
1741039794.1779158,1417,21.612220764160156
1741039963.3512256,1457,16.547313690185547
1741039967.782396,1458,14.143538475036621
1741040131.9975312,1494,38.65908432006836
1741040202.480968,1510,9.905132293701172
1741040213.441165,1513,7.2869038581848145
1741040368.66089,1548,31.34943389892578
1741040381.7090888,1551,19.3980770111084
1741040442.0445583,1565,7.3751397132873535
1741040527.4695003,1585,23.341337203979492
1741040576.1129375,1596,4.418942928314209
1741040707.644909,1627,18.244754791259766
1741040743.0388813,1635,17.32996940612793
1741040894.4617875,1670,23.66112518310547
1741040960.9555936,1685,9.336348533630371
1741041034.255217,1702,21.571535110473633
1741041043.0364661,1704,20.17745018005371
1741041072.8753219,1711,5.052329063415527
1741041350.4462714,1777,24.5389347076416
1741041648.1479597,1847,8.254636764526367
1741041705.4890308,1860,10.037217140197754
1741041875.4431818,1899,22.56093406677246
1741041916.455351,1909,6.113720417022705
1741042042.6840599,1940,25.188596725463867
1741042128.5718172,1960,5.442506313323975
1741042132.9295332,1961,20.821537017822266
1741042211.5603592,1979,25.079395294189453
1741042575.306325,2070,10.251452445983887
1741042606.6143064,2079,10.734379768371582
1741042645.926226,2089,10.019585609436035
1741042680.3582919,2100,0.791097104549408
1741043130.5474472,2209,21.01994514465332
1741043258.2724571,2239,21.07130241394043
1741043579.472494,2319,11.711840629577637
1741043742.0935793,2359,19.33426856994629
1741043887.0148647,2394,19.0196590423584
1741044066.2127423,2436,32.46189498901367
1741044083.2764297,2441,15.0836763381958
1741044136.8501613,2454,20.74234390258789
1741044170.817634,2462,11.00958251953125
1741044181.9051008,2465,21.180906295776367
1741044257.4957745,2485,8.660289764404297
1741044336.672535,2503,29.403955459594727
1741044389.1905062,2517,13.350977897644043
1741044435.586199,2530,16.61056900024414
1741044619.5633807,2577,15.58365535736084
1741044620.6937876,2578,3.1219289302825928
1741044703.528648,2599,19.66461753845215
1741044829.1624029,2627,20.893028259277344
1741044858.9842434,2635,5.239490985870361
1741044891.7014074,2643,5.188700199127197
1741045052.4458156,2684,8.062036514282227
1741045079.5595021,2693,12.127168655395508
1741045140.853714,2708,2.914487600326538
1741045175.386276,2717,2.4089736938476562
1741045244.983573,2734,26.175973892211914
1741045270.6653147,2740,16.79497718811035
1741045321.0933404,2753,27.225223541259766
1741045325.666863,2754,28.48694610595703
1741045329.774806,2755,20.58180046081543
1741045383.751199,2768,11.85396671295166
1741045458.153116,2785,17.86910629272461
1741045574.2782767,2812,13.792302131652832
1741045665.0910978,2834,12.976030349731445
1741045706.3043783,2844,7.165582180023193
1741045777.6047852,2861,1.799756407737732
1741046156.960024,2952,27.15337371826172
1741046199.0542157,2962,28.93645668029785
1741046246.5600057,2973,6.222113609313965
1741046498.324558,3034,23.292110443115234
1741046687.1544466,3083,24.373889923095703
1741046691.2959332,3084,24.436725616455078
1741046774.6750007,3104,24.47745704650879
1741046775.5190163,3105,0.4819517135620117
1741046829.0988128,3120,8.891183853149414
1741046933.8927014,3145,7.1317315101623535
1741047134.1558852,3192,30.40227508544922
1741047163.688027,3199,16.91295623779297
1741047237.7442553,3217,37.497440338134766
1741047247.8231642,3220,20.074480056762695
1741047334.4299839,3241,9.93132209777832
1741047434.292878,3265,6.902229309082031
1741047446.278883,3268,15.705436706542969
1741047596.8041325,3306,26.47760009765625
1741047796.0770617,3356,23.79841423034668
1741048000.2012694,3404,22.397335052490234
1741048233.441568,3461,13.99657917022705
1741048313.7740574,3483,7.710378646850586
1741048349.419441,3491,26.34756088256836
1741048386.3462865,3500,4.902940273284912
1741048490.054106,3526,26.58397102355957
1741048656.7732096,3566,19.7587947845459
1741048666.7682457,3569,6.8750762939453125
1741048786.0871234,3600,16.58164405822754
1741048849.1043172,3616,24.98392677307129
1741049009.5239818,3654,22.335376739501953
1741049021.5223644,3657,4.695098876953125
1741049037.5532002,3661,23.381242752075195
1741049066.5925012,3668,7.179262161254883
