Wall time,Step,Value
1740945566.4663053,4,-5.06256628036499
1740945601.3829522,14,-2.4456677436828613
1740945604.8858328,15,-5.159737586975098
1740945615.3714035,18,344.81591796875
1740945618.945397,19,-5.0183892250061035
1740945643.2959793,26,-5.012688636779785
1740945646.8428066,27,-5.325371265411377
1740945692.333753,40,95.16786193847656
1740945716.976481,47,-4.889496326446533
1740945720.3575454,48,-4.824052333831787
1740945721.0725088,49,36.82283020019531
1740945738.5655475,54,94.62156677246094
1740945766.7706482,62,-4.850775718688965
1740945770.3408167,63,-4.893345355987549
1740945780.8274565,66,94.59439849853516
1740945784.3166723,67,95.43693542480469
1740945795.1036725,70,-5.080747127532959
1740945798.561295,71,-0.5408929586410522
1740945819.8141735,77,-4.995985984802246
1740945837.788025,82,-4.2775654792785645
1740945859.5712063,89,-5.098663806915283
1740945895.1741138,99,-5.263064861297607
1740945909.3728454,103,-5.195408821105957
1740945923.564469,107,-4.674286365509033
1740945973.3681004,121,2.66914963722229
1740945987.658792,125,-4.982204437255859
1740945991.103337,126,-4.823479175567627
1740945998.3447082,128,-5.213400840759277
1740946005.500288,130,-5.157270908355713
1740946026.6763463,136,-4.91428804397583
1740946055.4130747,144,-5.239243984222412
1740946062.4592547,146,94.76486206054688
1740946066.186696,147,-5.089618682861328
1740946076.77984,150,-4.8484206199646
1740946101.7634878,157,-4.836686611175537
1740946112.4267366,160,-5.281666278839111
1740946119.788584,162,-5.181910037994385
1740946126.9534004,164,-4.959023475646973
1740946152.8326826,171,-4.98473596572876
1740946156.495173,172,-5.286073207855225
1740946174.8979914,177,-4.750930309295654
1740946200.4018586,184,-4.764181613922119
1740946203.9780943,185,-5.370172500610352
1740946225.9363577,191,-5.301922798156738
1740946229.4803452,192,-4.965978622436523
1740946269.8734508,203,345.0281982421875
1740946277.178486,205,-3.6017441749572754
1740946303.954562,213,-4.604294776916504
1740946311.2091517,215,0.7887513637542725
1740946344.2636545,224,-5.413510799407959
1740946362.8423953,229,6.902113437652588
1740946418.2964597,244,2.7121710777282715
1740946421.916067,245,-1.3932759761810303
1740946468.8191237,258,-4.607133865356445
1740946472.3523352,259,-2.3622708320617676
