Wall time,Step,Value
1741034068.8003109,18,0.32789602875709534
1741034170.7989275,47,0.07976546138525009
1741034220.6710095,62,0.10074854642152786
1741034224.1935754,63,0.07418974488973618
1741034313.7120297,89,0.09708662331104279
1741034363.8845627,103,0.07310686260461807
1741034378.2473428,107,0.07592406123876572
1741034453.8396587,128,0.05576232075691223
1741034583.487741,164,0.07403343915939331
1741034612.8508415,172,0.06132334843277931
1741034682.6887417,191,0.09305670112371445
1741034726.9921217,203,0.3567679524421692
1741034876.093253,244,0.14607863128185272
1741034930.362453,259,0.11102265119552612
1741035014.7011347,282,0.0715368315577507
1741035153.1532466,319,0.14296361804008484
1741035332.4459453,366,0.08138108253479004
1741035412.510129,386,0.18243782222270966
1741035476.8275363,402,0.09220510721206665
1741035530.555179,415,0.14908669888973236
1741035619.7545922,437,0.05300086364150047
1741035734.3482363,465,0.1863545924425125
1741035776.538234,475,0.1289408653974533
1741035801.7441714,481,0.18651874363422394
1741035923.8453836,510,0.13890942931175232
1741036019.3264213,533,0.19405382871627808
1741036040.845939,538,0.2522193491458893
1741036049.4889493,540,0.15483133494853973
1741036117.0367804,556,0.4428478181362152
1741036142.378258,562,0.12862364947795868
1741036279.666456,596,0.1652577668428421
1741036454.0535944,637,0.0929737240076065
1741036479.6832936,643,0.06348540633916855
1741036483.9227362,644,0.32012292742729187
1741036541.7541924,658,0.08511238545179367
1741036614.4509773,675,0.1518779844045639
1741036995.0598977,764,0.4264324903488159
1741037043.056324,775,0.20436924695968628
1741037163.903734,804,0.3419661521911621
1741037388.6926022,857,0.39046570658683777
1741037427.944027,866,0.12338940054178238
1741037505.8472307,886,0.11906949430704117
1741037747.712895,942,0.19576016068458557
1741037995.7126946,999,0.17466376721858978
1741038060.35761,1015,0.16142383217811584
1741038105.694027,1026,0.1112227588891983
1741038153.3988836,1037,0.1061880961060524
1741038237.976769,1056,0.1445235013961792
1741038303.4802747,1071,0.13898822665214539
1741038476.0928879,1111,0.2093443125486374
1741038533.7673619,1125,0.250666081905365
1741038565.6582878,1132,0.45255911350250244
1741038652.3318949,1152,0.4378613829612732
1741038704.7014124,1164,0.3593534529209137
1741038748.814662,1174,0.37132108211517334
1741038757.5938768,1176,0.1705029457807541
1741038784.726326,1184,0.10719488561153412
1741038928.5471973,1218,0.18818002939224243
1741039080.7851088,1252,0.34684962034225464
1741039089.7148845,1254,0.5284570455551147
1741039106.4276745,1257,0.24153901636600494
1741039146.8941708,1267,0.644519031047821
1741039164.3487675,1271,0.26090964674949646
1741039397.0023396,1325,0.3464280664920807
1741039484.9891033,1345,0.5630388259887695
1741039621.000771,1376,0.15145765244960785
1741039794.1779099,1417,0.4322443902492523
1741039963.3512197,1457,0.33094626665115356
1741039967.78239,1458,0.2828707695007324
1741040131.997525,1494,0.773181676864624
1741040202.4809618,1510,0.1981026530265808
1741040213.4411588,1513,0.34699541330337524
1741040368.660884,1548,0.6269886493682861
1741040381.7090828,1551,0.46185898780822754
1741040442.0445487,1565,0.14750279486179352
1741040527.4694946,1585,0.46682673692703247
1741040576.1129317,1596,0.08837885409593582
1741040707.6449027,1627,0.3648950755596161
1741040743.038875,1635,0.34659940004348755
1741040894.4617817,1670,0.4732224941253662
1741040960.9555874,1685,0.18672697246074677
1741041034.255211,1702,0.4314306974411011
1741041043.0364604,1704,0.4035490155220032
1741041072.8753154,1711,0.10104657709598541
1741041350.4462655,1777,0.49077868461608887
1741041648.147954,1847,0.16509273648262024
1741041705.4890244,1860,0.20074434578418732
1741041875.443176,1899,0.4512186646461487
1741041916.4553337,1909,0.21081794798374176
1741042042.684054,1940,0.503771960735321
1741042128.571811,1960,0.1755647212266922
1741042132.9295268,1961,0.4164307415485382
1741042211.5603528,1979,0.5015879273414612
1741042575.3063183,2070,0.20502904057502747
1741042606.6143,2079,0.41286078095436096
1741042645.92622,2089,0.2003917247056961
1741042680.3582861,2100,0.791097104549408
1741043130.5474412,2209,0.42039889097213745
1741043258.2724512,2239,0.4900302588939667
1741043579.472488,2319,0.43377187848091125
1741043742.093573,2359,0.3866853713989258
1741043887.014859,2394,0.3803931772708893
1741044066.2127364,2436,0.6492379307746887
1741044083.2764237,2441,0.44363754987716675
1741044136.850155,2454,0.41484686732292175
1741044170.8176281,2462,0.22019164264202118
1741044181.9050946,2465,0.5166074633598328
1741044257.4957683,2485,0.17320580780506134
1741044336.6725295,2503,0.5880790948867798
1741044389.1905,2517,0.5340391397476196
1741044435.5861933,2530,0.33221137523651123
1741044619.5633745,2577,0.311673104763031
1741044620.6937816,2578,0.6243858337402344
1741044703.5286398,2599,0.3932923376560211
1741044829.1623964,2627,0.41786056756973267
1741044858.984237,2635,0.4366242587566376
1741044891.701399,2643,0.10377400368452072
1741045052.4458096,2684,0.3359181880950928
1741045079.5594962,2693,0.4850867688655853
1741045140.853708,2708,0.058289751410484314
1741045175.38627,2717,0.04817947372794151
1741045244.983567,2734,0.5816883444786072
1741045270.6653082,2740,0.33589956164360046
1741045321.093334,2753,0.5445044636726379
1741045325.6668563,2754,0.5697389245033264
1741045329.7747996,2755,0.5019951462745667
1741045383.751193,2768,0.3386847674846649
1741045458.1531096,2785,0.3573821485042572
1741045574.278271,2812,0.431009441614151
1741045665.0910912,2834,0.4325343668460846
1741045706.3043723,2844,0.14331163465976715
1741045777.6047792,2861,0.035995129495859146
1741046156.9600184,2952,0.5430675148963928
1741046199.05421,2962,0.5787291526794434
1741046246.5599997,2973,0.12444227188825607
1741046498.3245518,3034,0.46584221720695496
1741046687.1544404,3083,0.48747777938842773
1741046691.2959273,3084,0.55538010597229
1741046774.6749938,3104,0.4895491600036621
1741046775.518999,3105,0.4819517135620117
1741046829.0988064,3120,0.4939546585083008
1741046933.8926952,3145,0.14263463020324707
